Mod:Item:MetaData, Localized Name
bloodmagic:BlockDemonLight:3, Vengeful Demon Eye
bloodmagic:BlockDemonLight:4, Steadfast Demon Eye
bloodmagic:BlockWall1:0, Raw Stone Brick Wall
bloodmagic:BlockWall1:1, Corrosive Stone Brick Wall
bloodmagic:BlockWall1:2, Destructive Stone Brick Wall
bloodmagic:BlockWall1:3, Vengeful Stone Brick Wall
bloodmagic:BlockWall1:4, Steadfast Stone Brick Wall
bloodmagic:BlockWall1:5, Raw Small Stone Brick Wall
bloodmagic:BlockWall1:6, Corrosive Small Stone Brick Wall
bloodmagic:BlockWall1:7, Destructive Small Stone Brick Wall
bloodmagic:BlockWall1:8, Vengeful Small Stone Brick Wall
bloodmagic:BlockWall1:9, Steadfast Small Stone Brick Wall
bloodmagic:BlockWall1:10, Raw Stone Wall
bloodmagic:BlockWall1:11, Corrosive Stone Wall
bloodmagic:BlockWall1:12, Destructive Stone Wall
bloodmagic:BlockWall1:13, Vengeful Stone Wall
bloodmagic:BlockWall1:14, Steadfast Stone Wall
bloodmagic:BlockStairs1:0, Raw Stone Stairs
bloodmagic:BlockStairs1:1, Corrosive Stone Stairs
bloodmagic:BlockStairs2:0, Destructive Stone Stairs
bloodmagic:BlockStairs2:1, Vengeful Stone Stairs
bloodmagic:BlockStairs3, tile.BloodMagic.stairs3..name
bloodmagic:BlockInversionPillar:0, Raw Inversion Pillar
bloodmagic:BlockInversionPillar:1, Corrosive Inversion Pillar
bloodmagic:BlockInversionPillar:2, Destructive Inversion Pillar
bloodmagic:BlockInversionPillar:3, Vengeful Inversion Pillar
bloodmagic:BlockInversionPillar:4, Steadfast Inversion Pillar
bloodmagic:BlockInversionPillarEnd:0, Raw Inversion Pillar Base
bloodmagic:BlockInversionPillarEnd:1, Raw Inversion Pillar Cap
bloodmagic:BlockInversionPillarEnd:2, Corrosive Inversion Pillar Base
bloodmagic:BlockInversionPillarEnd:3, Corrosive Inversion Pillar Cap
bloodmagic:BlockInversionPillarEnd:4, Destructive Inversion Pillar Base
bloodmagic:BlockInversionPillarEnd:5, Destructive Inversion Pillar Cap
bloodmagic:BlockInversionPillarEnd:6, Vengeful Inversion Pillar Base
bloodmagic:BlockInversionPillarEnd:7, Vengeful Inversion Pillar Cap
bloodmagic:BlockInversionPillarEnd:8, Steadfast Inversion Pillar Base
bloodmagic:BlockInversionPillarEnd:9, Steadfast Inversion Pillar Cap
bloodmagic:ItemBloodOrb:0, Weak Blood Orb
bloodmagic:ItemBloodOrb:1, Apprentice Blood Orb
bloodmagic:ItemBloodOrb:2, Magician Blood Orb
bloodmagic:ItemBloodOrb:3, Master Blood Orb
bloodmagic:ItemBloodOrb:4, Archmage Blood Orb
bloodmagic:ItemBloodOrb:5, Transcendent Blood Orb
bloodmagic:ItemActivationCrystal:0, Weak Activation Crystal
bloodmagic:ItemActivationCrystal:1, Awakened Activation Crystal
bloodmagic:ItemActivationCrystal:2, Creative Activation Crystal
bloodmagic:ItemSlate:0, Blank Slate
bloodmagic:ItemSlate:1, Reinforced Slate
bloodmagic:ItemSlate:2, Imbued Slate
bloodmagic:ItemSlate:3, Demonic Slate
bloodmagic:ItemSlate:4, Ethereal Slate
bloodmagic:ItemInscriptionTool:1, Elemental Inscription Tool: Water
bloodmagic:ItemInscriptionTool:2, Elemental Inscription Tool: Fire
bloodmagic:ItemInscriptionTool:3, Elemental Inscription Tool: Earth
bloodmagic:ItemInscriptionTool:4, Elemental Inscription Tool: Air
bloodmagic:ItemInscriptionTool:5, Elemental Inscription Tool: Dusk
bloodmagic:ItemInscriptionTool:6, Elemental Inscription Tool: Dawn
bloodmagic:ItemSacrificialDagger:0, Sacrificial Dagger
bloodmagic:ItemSacrificialDagger:1, Creative Sacrificial Dagger
bloodmagic:ItemPackSacrifice, Coat of Arms
bloodmagic:ItemPackSelfSacrifice, Blood Letter's Pack
bloodmagic:ItemDaggerOfSacrifice, Dagger of Sacrifice
bloodmagic:ItemRitualDiviner:0, Ritual Diviner
bloodmagic:ItemRitualDiviner:1, Ritual Diviner [Dusk]
bloodmagic:ItemRitualDiviner:2, Ritual Diviner [Dawn]
bloodmagic:ItemRitualReader, Ritual Tinkerer
bloodmagic:ItemLavaCrystal, Lava Crystal
bloodmagic:ItemBoundSword, Bound Blade
bloodmagic:ItemBoundPickaxe, Bound Pickaxe
bloodmagic:ItemBoundAxe, Bound Axe
bloodmagic:ItemBoundShovel, Bound Shovel
bloodmagic:ItemSigilDivination, Divination Sigil
bloodmagic:ItemSigilAir, Air Sigil
bloodmagic:ItemSigilWater, Water Sigil
bloodmagic:ItemSigilLava, Lava Sigil
bloodmagic:ItemSigilVoid, Void Sigil
bloodmagic:ItemSigilGreenGrove, Sigil of the Green Grove
bloodmagic:ItemSigilBloodLight, Sigil of the Blood Lamp
bloodmagic:ItemSigilElementalAffinity, Sigil of Elemental Affinity
bloodmagic:ItemSigilMagnetism, Sigil of Magnetism
bloodmagic:ItemSigilSuppression, Sigil of Suppression
bloodmagic:ItemSigilHaste, Sigil of Haste
bloodmagic:ItemSigilFastMiner, Sigil of the Fast Miner
bloodmagic:ItemSigilSeer, Seer's Sigil
bloodmagic:ItemSigilPhantomBridge, Sigil of the Phantom Bridge
bloodmagic:ItemSigilWhirlwind, Sigil of the Whirlwind
bloodmagic:ItemSigilCompression, Sigil of Compression
bloodmagic:ItemSigilEnderSeverance, Sigil of Ender Severance
bloodmagic:ItemSigilHolding, Sigil of Holding
bloodmagic:ItemSigilTeleposition, Teleposition Sigil
bloodmagic:ItemSigilTransposition, Transposition Sigil
bloodmagic:ItemSigilClaw, Sigil of the Claw
bloodmagic:ItemSigilBounce, Sigil of Elasticity
bloodmagic:ItemSigilFrost, Sigil of Winter's Breath
bloodmagic:ItemComponent:0, Water Reagent
bloodmagic:ItemComponent:1, Lava Reagent
bloodmagic:ItemComponent:2, Air Reagent
bloodmagic:ItemComponent:3, Mining Reagent
bloodmagic:ItemComponent:4, Void Reagent
bloodmagic:ItemComponent:5, Growth Reagent
bloodmagic:ItemComponent:6, Elemental Affinity Reagent
bloodmagic:ItemComponent:7, Sight Reagent
bloodmagic:ItemComponent:8, Binding Reagent
bloodmagic:ItemComponent:9, Suppression Reagent
bloodmagic:ItemComponent:10, Frame Parts
bloodmagic:ItemComponent:11, Blood Lamp Reagent
bloodmagic:ItemComponent:12, Magnetism Reagent
bloodmagic:ItemComponent:13, Haste Reagent
bloodmagic:ItemComponent:14, Compression Reagent
bloodmagic:ItemComponent:15, Phantom Bridge Reagent
bloodmagic:ItemComponent:16, Severance Reagent
bloodmagic:ItemComponent:17, Teleposition Reagent
bloodmagic:ItemComponent:18, Transposition Reagent
bloodmagic:ItemComponent:19, Iron Sand
bloodmagic:ItemComponent:20, Gold Sand
bloodmagic:ItemComponent:21, Coal Sand
bloodmagic:ItemComponent:22, Plant Oil
bloodmagic:ItemComponent:23, Sulfur
bloodmagic:ItemComponent:24, Saltpeter
bloodmagic:ItemComponent:25, Neuro Toxin
bloodmagic:ItemComponent:26, Antiseptic
bloodmagic:ItemComponent:27, Holding Reagent
bloodmagic:ItemComponent:28, Simple Lengthening Catalyst
bloodmagic:ItemComponent:29, Simple Power Catalyst
bloodmagic:ItemComponent:30, Claw Reagent
bloodmagic:ItemComponent:31, Elasticity Reagent
bloodmagic:ItemComponent:32, Frost Reagent
bloodmagic:ItemDemonCrystal:0, Demon Will Crystal
bloodmagic:ItemDemonCrystal:1, Corrosive Will Crystal
bloodmagic:ItemDemonCrystal:2, Destructive Will Crystal
bloodmagic:ItemDemonCrystal:3, Vengeful Will Crystal
bloodmagic:ItemDemonCrystal:4, Steadfast Will Crystal
bloodmagic:ItemTelepositionFocus:0, Teleposition Focus
bloodmagic:ItemTelepositionFocus:1, Enhanced Teleposition Focus
bloodmagic:ItemTelepositionFocus:2, Reinforced Teleposition Focus
bloodmagic:ItemTelepositionFocus:3, Demonic Teleposition Focus
bloodmagic:ItemExperienceBook, Tome of Peritia
bloodmagic:ItemBloodShard:0, Weak Blood Shard
bloodmagic:ItemBloodShard:1, Demon Blood Shard
bloodmagic:ItemLivingArmourHelmet, item.BloodMagic.livingArmour..name
bloodmagic:ItemLivingArmourChest, item.BloodMagic.livingArmour..name
bloodmagic:ItemLivingArmourLegs, item.BloodMagic.livingArmour..name
bloodmagic:ItemLivingArmourBoots, item.BloodMagic.livingArmour..name
bloodmagic:ItemSentientArmourHelmet, item.BloodMagic.sentientArmour..name
bloodmagic:ItemSentientArmourChest, item.BloodMagic.sentientArmour..name
bloodmagic:ItemSentientArmourLegs, item.BloodMagic.sentientArmour..name
bloodmagic:ItemSentientArmourBoots, item.BloodMagic.sentientArmour..name
bloodmagic:ItemAltarMaker, Altar Maker
bloodmagic:ItemUpgradeTrainer:0, Living Armour Training Bracelet
bloodmagic:ItemArcaneAshes, Arcane Ashes
bloodmagic:ItemMonsterSoul:0, Demonic Will
bloodmagic:ItemMonsterSoul:1, Corrosive Demonic Will
bloodmagic:ItemMonsterSoul:2, Destructive Demonic Will
bloodmagic:ItemMonsterSoul:3, Vengeful Demonic Will
bloodmagic:ItemMonsterSoul:4, Steadfast Demonic Will
bloodmagic:ItemSoulGem:0, Petty Tartaric Gem
bloodmagic:ItemSoulGem:1, Lesser Tartaric Gem
bloodmagic:ItemSoulGem:2, Common Tartaric Gem
bloodmagic:ItemSoulGem:3, Greater Tartaric Gem
bloodmagic:ItemSoulGem:4, Grand Tartaric Gem
bloodmagic:ItemSoulGem:0, Petty Tartaric Gem
bloodmagic:ItemSoulGem:1, Lesser Tartaric Gem
bloodmagic:ItemSoulGem:2, Common Tartaric Gem
bloodmagic:ItemSoulGem:3, Greater Tartaric Gem
bloodmagic:ItemSoulGem:4, Grand Tartaric Gem
bloodmagic:ItemSoulGem:0, Petty Tartaric Gem
bloodmagic:ItemSoulGem:1, Lesser Tartaric Gem
bloodmagic:ItemSoulGem:2, Common Tartaric Gem
bloodmagic:ItemSoulGem:3, Greater Tartaric Gem
bloodmagic:ItemSoulGem:4, Grand Tartaric Gem
bloodmagic:ItemSoulGem:0, Petty Tartaric Gem
bloodmagic:ItemSoulGem:1, Lesser Tartaric Gem
bloodmagic:ItemSoulGem:2, Common Tartaric Gem
bloodmagic:ItemSoulGem:3, Greater Tartaric Gem
bloodmagic:ItemSoulGem:4, Grand Tartaric Gem
bloodmagic:ItemSoulGem:0, Petty Tartaric Gem
bloodmagic:ItemSoulGem:1, Lesser Tartaric Gem
bloodmagic:ItemSoulGem:2, Common Tartaric Gem
bloodmagic:ItemSoulGem:3, Greater Tartaric Gem
bloodmagic:ItemSoulGem:4, Grand Tartaric Gem
bloodmagic:ItemSoulGem:0, Petty Tartaric Gem
bloodmagic:ItemSoulGem:1, Lesser Tartaric Gem
bloodmagic:ItemSoulGem:2, Common Tartaric Gem
bloodmagic:ItemSoulGem:3, Greater Tartaric Gem
bloodmagic:ItemSoulGem:4, Grand Tartaric Gem
bloodmagic:ItemSoulSnare:0, Rudimentary Snare
bloodmagic:ItemSentientSword, Sentient Sword
bloodmagic:ItemSentientBow, Sentient Bow
bloodmagic:ItemSentientArmourGem, Sentient Armour Gem
bloodmagic:ItemSentientAxe, Sentient Axe
bloodmagic:ItemSentientPickaxe, Sentient Pickaxe
bloodmagic:ItemSentientShovel, Sentient Shovel
bloodmagic:ItemNodeRouter, Node Router
bloodmagic:ItemRouterFilter:0, Precise Item Filter
bloodmagic:ItemRouterFilter:1, NBT Item Filter
bloodmagic:ItemRouterFilter:2, Mod Item Filter
bloodmagic:ItemRouterFilter:3, Ore Dictionary Item Filter
bloodmagic:ItemFluidRouterFilter:0, Fluid Filter
bloodmagic:ItemCuttingFluid:0, Basic Cutting Fluid
bloodmagic:ItemCuttingFluid:1, Explosive Powder
bloodmagic:ItemSanguineBook, Inspectoris Scandalum
bloodmagic:ItemLivingArmourPointsUpgrade:0, Draft of Angelus
bloodmagic:ItemDemonWillGauge, Demon Will Aura Gauge
bloodmagic:ItemPotionFlask, Potion Flask
bloodarsenal:BlockSlate:0, Blank Slate Block
bloodarsenal:BlockSlate:1, Reinforced Slate Block
bloodarsenal:BlockSlate:2, Imbued Slate Block
bloodarsenal:BlockSlate:3, Demonic Slate Block
bloodarsenal:BlockSlate:4, Ethereal Slate Block
bloodarsenal:BlockBloodInfusedWoodenLog, Blood Infused Wooden Log
bloodarsenal:BlockBloodInfusedWoodenPlanks, Blood Infused Wooden Planks
bloodarsenal:BlockBloodInfusedWoodenStairs, Blood Infused Wooden Stairs
bloodarsenal:BlockBloodInfusedWoodenDoubleSlab, Blood Infused Wooden Slab
bloodarsenal:BlockBloodInfusedWoodenHalfSlab:0, Blood Infused Wooden Slab
bloodarsenal:BlockBloodInfusedWoodenFence, Blood Infused Wooden Fence
bloodarsenal:BlockBloodInfusedWoodenFenceGate, Blood Infused Wooden Fence Gate
bloodarsenal:BlockBloodStainedGlass, Blood Stained Glass
bloodarsenal:BlockBloodStainedGlassPane, Blood Stained Glass Pane
bloodarsenal:BlockBloodTorch, Blood Torch
bloodarsenal:BlockBloodInfusedIron, Blood Infused Iron Block
bloodarsenal:BlockBloodInfusedGlowstone, Blood Infused Glowstone
bloodarsenal:BlockGlassShard, Glass Shards
bloodarsenal:BlockBloodBurnedString, Blood Burned String
bloodarsenal:BlockAltareAenigmatica, Altare Aenigmatica
bloodarsenal:BlockStasisPlate, Stasis Plate
bloodarsenal:ItemBloodArsenalBase.GlassShard, Glass Shard
bloodarsenal:ItemBloodArsenalBase.BloodInfusedStick, Blood Infused Stick
bloodarsenal:ItemBlockSpecialBloodArsenal.BloodBurnedString, Blood Burned String
bloodarsenal:ItemBloodOrange, Blood Orange
bloodarsenal:ItemBloodDiamond:0, Blood Diamond
bloodarsenal:ItemBloodDiamond:1, Inert Blood Diamond
bloodarsenal:ItemBloodDiamond:2, Blood Infused Diamond
bloodarsenal:ItemBloodDiamond:3, Bound Blood Infused Diamond
bloodarsenal:ItemBloodInfusedWoodenPickaxe, Blood Infused Wooden Pickaxe
bloodarsenal:ItemBloodInfusedWoodenAxe, Blood Infused Wooden Axe
bloodarsenal:ItemBloodInfusedWoodenShovel, Blood Infused Wooden Shovel
bloodarsenal:ItemBloodInfusedWoodenSickle, Blood Infused Wooden Sickle
bloodarsenal:ItemBloodInfusedWoodenSword, Blood Infused Wooden Sword
bloodarsenal:ItemBloodArsenalBase.BloodInfusedGlowstoneDust, Blood Infused Glowstone Dust
bloodarsenal:ItemBloodArsenalBase.InertBloodInfusedIronIngot, Inert Blood-Iron Ingot
bloodarsenal:ItemBloodArsenalBase.BloodInfusedIronIngot, Blood Infused Iron Ingot
bloodarsenal:ItemBloodInfusedIronPickaxe, Blood Infused Iron Pickaxe
bloodarsenal:ItemBloodInfusedIronAxe, Blood Infused Iron Axe
bloodarsenal:ItemBloodInfusedIronShovel, Blood Infused Iron Shovel
bloodarsenal:ItemBloodInfusedIronSickle, Blood Infused Iron Sickle
bloodarsenal:ItemBloodInfusedIronSword, Blood Infused Iron Sword
bloodarsenal:ItemGlassSacrificialDagger:0, Glass Sacrificial Dagger
bloodarsenal:ItemGlassDaggerOfSacrifice, Glass Dagger of Sacrifice
bloodarsenal:ItemStygianDagger, Stygian Dagger
bloodarsenal:ItemGem.GemSacrifice, Gem of Sacrifice
bloodarsenal:ItemGem.GemSelfSacrifice, Gem of Self Sacrifice
bloodarsenal:ItemGem.GemTartaric, Gem of Tartaric Will
bloodarsenal:ItemSigilSwimming, Sigil of Swimming
bloodarsenal:ItemSigilEnder, Ender Sigil
bloodarsenal:ItemSigilAugmentedHolding, Sigil of Augmented Holding
bloodarsenal:ItemSigilLightning, Lightning Sigil
bloodarsenal:ItemSigilDivinity, Sigil of Divinity
bloodarsenal:ItemSigilSentience, Sigil of Sentience
bloodarsenal:ItemBloodArsenalBase.ReagentSwimming, Swimming Reagent
bloodarsenal:ItemBloodArsenalBase.ReagentEnder, Ender Reagent
bloodarsenal:ItemBloodArsenalBase.ReagentLightning, Lightning Reagent
bloodarsenal:ItemBloodArsenalBase.ReagentDivinity, Divinity Reagent
bloodarsenal:ItemBoundStick, Bound Stick
bloodarsenal:ItemBoundSickle, Bound Sickle
bloodarsenal:ItemBloodArsenalBase.StasisPlate, Stasis Plate
bloodarsenal:ItemStasisPickaxe, Stasis Pickaxe
bloodarsenal:ItemStasisAxe, Stasis Axe
bloodarsenal:ItemStasisShovel, Stasis Shovel
bloodarsenal:ItemStasisSword, Stasis Blade
bloodarsenal:ItemModifierTome, Modifier Tome
bookshelf:bookshelf:0, Spruce Bookshelf
bookshelf:bookshelf:1, Birch Bookshelf
bookshelf:bookshelf:2, Jungle Bookshelf
bookshelf:bookshelf:3, Acacia Bookshelf
bookshelf:bookshelf:4, Dark Oak Bookshelf
cookingforblockheads:cookingTable, Cooking Table
cookingforblockheads:oven, Oven
cookingforblockheads:fridge, Fridge
cookingforblockheads:sink, Sink
cookingforblockheads:toolRack, Tool Rack
cookingforblockheads:toaster, Toaster
cookingforblockheads:milkJar, Milk Jar
cookingforblockheads:cowJar, Cow in a Jar
cookingforblockheads:spiceRack, Spice Rack
cookingforblockheads:counter, Kitchen Counter
cookingforblockheads:recipeBook:0, Cooking for Blockheads
cookingforblockheads:recipeBook:1, Cooking for Blockheads I
cookingforblockheads:recipeBook:2, Cooking for Blockheads II
darkutils:disabled, Disabled Item
darkutils:trap_move, Vector Plate
darkutils:trap_move_fast, Fast Vector Plate
darkutils:trap_move_hyper, Extreme Vector Plate
darkutils:trap_tile:0, Poison Trap
darkutils:trap_tile:1, Weakness Trap
darkutils:trap_tile:2, Damage Trap
darkutils:trap_tile:3, Slowness Trap
darkutils:trap_tile:4, Flame Trap
darkutils:trap_tile:5, Wither Trap
darkutils:ender_tether, Ender Tether
darkutils:grate, Item Grate
darkutils:filter:0, Mob Filter
darkutils:filter:1, Mob Filter
darkutils:filter:2, Mob Filter
darkutils:filter:3, Mob Filter
darkutils:filter:4, Mob Filter
darkutils:filter:5, Mob Filter
darkutils:filter:6, Mob Filter
darkutils:filter:7, Mob Filter
darkutils:filter:8, Mob Filter
darkutils:filter:9, Mob Filter
darkutils:filter:10, Mob Filter
darkutils:filter_inverted:0, Inverted Mob Filter
darkutils:filter_inverted:1, Inverted Mob Filter
darkutils:filter_inverted:2, Inverted Mob Filter
darkutils:filter_inverted:3, Inverted Mob Filter
darkutils:filter_inverted:4, Inverted Mob Filter
darkutils:filter_inverted:5, Inverted Mob Filter
darkutils:filter_inverted:6, Inverted Mob Filter
darkutils:filter_inverted:7, Inverted Mob Filter
darkutils:filter_inverted:8, Inverted Mob Filter
darkutils:filter_inverted:9, Inverted Mob Filter
darkutils:filter_inverted:10, Inverted Mob Filter
darkutils:timer, Timer
darkutils:anti_slime, Anti-Slime Block
darkutils:update_detector, Block Update Detector
darkutils:sneaky, Sneaky Block
darkutils:sneaky_lever, Sneaky Lever
darkutils:sneaky_ghost, Sneaky False Block
darkutils:sneaky_torch, Sneaky Torch
darkutils:sneaky_obsidian, Sneaky Obsidian
darkutils:sneaky_plate, Sneaky Pressure Plate
darkutils:sneaky_bedrock, Sneaky Bedrock
darkutils:feeder, Feeder
darkutils:fake_tnt, TNT
darkutils:material:0, Wither Dust
darkutils:material:1, Unstable Ender Pearl
darkutils:material:2, Dwindle Cream
darkutils:material:3, Dark Sugar
darkutils:wither_block:0, Wither Dust Block
darkutils:wither_block:1, Wither Dust Bricks
darkutils:wither_block:2, Carved Wither Dust Block
darkutils:wither_block:3, Chiseled Wither Dust Block
darkutils:wither_block:4, Corrupted Wither Dust Block
darkutils:wither_block:5, Checkered Wither Dust Block
darkutils:mystery_potion:0, Mysterious Potion
darkutils:mystery_potion:1, Mysterious Potion
darkutils:charm_portal, Portal Charm
darkutils:charm_sleep, Sleep Charm
darkutils:shulker_pearl, Shulker Pearl
darkutils:pearl_block:0, Pearl Block
darkutils:pearl_block:1, Pearl Brick
darkutils:pearl_block:2, Carved Pearl Block
darkutils:pearl_block:3, Chiseled Pearl Block
darkutils:charm_null, Null Charm
darkutils:focus_sash, Focus Sash
darkutils:ender_hopper, Ender Hopper
darkutils:chest_glacial, Glacial Chest
darkutils:chest_glass, Glass Chest
darkutils:chest_jungle, Jungle Chest
darkutils:chest_magic, Mystic Chest
darkutils:chest_nether, Nether Chest
darkutils:chest_royal, Royal Chest
darkutils:chest_sandstone, Sandstone Chest
darkutils:chest_prismarine, Prismarine Chest
darkutils:ring:0, Pyromancer's Ring
darkutils:ring:1, Engineer's Ring
darkutils:ring:2, Ring of the Deep
darkutils:ring:3, Titan Ring
darkutils:ring:4, Ring of Protection
darkutils:ring:5, Angler's Ring
darkutils:ring:6, Frosted Ring
darkutils:charm_gluttony, Gluttony Charm
darkutils:charm_agression, Agression Charm
darkutils:slime_dyed:0, White Slime Block
darkutils:slime_dyed:1, Orange Slime Block
darkutils:slime_dyed:2, Magenta Slime Block
darkutils:slime_dyed:3, tile.darkutils.slime.dyed.light_blue.name
darkutils:slime_dyed:4, Yellow Slime Block
darkutils:slime_dyed:5, Lime Slime Block
darkutils:slime_dyed:6, Pink Slime Block
darkutils:slime_dyed:7, Gray Slime Block
darkutils:slime_dyed:8, Light Gray Slime Block
darkutils:slime_dyed:9, Cyan Slime Block
darkutils:slime_dyed:10, Purple Slime Block
darkutils:slime_dyed:11, Blue Slime Block
darkutils:slime_dyed:12, Brown Slime Block
darkutils:slime_dyed:13, Green Slime Block
darkutils:slime_dyed:14, Red Slime Block
darkutils:slime_dyed:15, Black Slime Block
draconicevolution:draconium_ore:0, Draconium Ore
draconicevolution:draconium_ore:1, Nether Draconium Ore
draconicevolution:draconium_ore:2, Ender Draconium Ore
draconicevolution:draconium_block:0, Draconium Block
draconicevolution:draconium_block:1, Charged Draconium Block
draconicevolution:draconic_block, Awakened Draconium Block
draconicevolution:infused_obsidian, Draconium Infused Obsidian
draconicevolution:portal, Portal
draconicevolution:generator, Generator
draconicevolution:grinder, Mob Grinder
draconicevolution:particle_generator:0, Particle Generator
draconicevolution:particle_generator:2, Energy Core Stabilizer
draconicevolution:energy_infuser, Energy Infuser
draconicevolution:crafting_pedestal:0, Basic Fusion Crafting Injector
draconicevolution:crafting_pedestal:1, Wyvern Fusion Crafting Injector
draconicevolution:crafting_pedestal:2, Draconic Fusion Crafting Injector
draconicevolution:crafting_pedestal:3, Chaotic Fusion Crafting Injector
draconicevolution:dislocator_receptacle, Dislocator Receptacle
draconicevolution:dislocator_pedestal, Dislocator Pedestal
draconicevolution:rain_sensor, Rain Sensor
draconicevolution:diss_enchanter, Disenchanter
draconicevolution:potentiometer, Potentiometer
draconicevolution:entity_detector:0, Entity Detector
draconicevolution:entity_detector:1, Advanced Entity Detector
draconicevolution:energy_storage_core, Energy Core
draconicevolution:energy_pylon, Energy Pylon
draconicevolution:invis_e_core_block, tile.draconicevolution:invis_e_core_block.name
draconicevolution:fusion_crafting_core, Fusion Crafting Core
draconicevolution:celestial_manipulator, Celestial Manipulator
draconicevolution:energy_crystal:0, Basic Energy Relay Crystal
draconicevolution:energy_crystal:1, Wyvern Energy Relay Crystal
draconicevolution:energy_crystal:2, Draconic Energy Relay Crystal
draconicevolution:energy_crystal:3, Basic Energy I/O Crystal
draconicevolution:energy_crystal:4, Wyvern Energy I/O Crystal
draconicevolution:energy_crystal:5, Draconic Energy I/O Crystal
draconicevolution:energy_crystal:6, Basic Wireless Energy Crystal
